Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
V2META13632_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0333	0.0119	0.0541	0.0412	0.0395	0.0417	0.0689	0.0190	0.0526	0.0379	0.0245	0.0706	0.0686	0.0265	0.0713	0.0714	0.1250	0.0403	0.0903	0.0116	0.3748	0.6252	0.5025	0.4975	0.1068	0.7511	0.1421	0.127	0.0051	0.0025	0.0055	0.0048	0.0049	0.0058	0.0076	0.0036	0.0075	0.0054	0.0050	0.0075	0.0087	0.0047	0.0095	0.0079	0.0115	0.0054	0.0100	0.0038	0.0128	0.0128	0.0146	0.0146	0.0087	0.0132	0.0083	653.32925	1045	1.00000	0.8021	0.0000	0.0000	0.1979	0.0000	0.0000	0.5370	0.0000	0.0000	0.0000	0.0000
V2META13633_42_Calc_Hmm10_BMGE05	0 All_Taxa	77	0.0534	0.0110	0.0862	0.0616	0.0573	0.0389	0.0608	0.0297	0.0489	0.0624	0.0224	0.0651	0.0592	0.0098	0.0572	0.0738	0.0898	0.0297	0.0396	0.0432	0.3353	0.6647	0.5194	0.4806	0.1232	0.7379	0.1389	0.213	0.0093	0.0050	0.0097	0.0146	0.0117	0.0078	0.0126	0.0047	0.0130	0.0107	0.0080	0.0136	0.0158	0.0076	0.0148	0.0153	0.0113	0.0088	0.0105	0.0080	0.0216	0.0216	0.0225	0.0225	0.0121	0.0199	0.0178	766.413129999999	1444	1.00000	0.8269	0.0000	0.0000	0.1731	0.0000	0.0000	0.3436	0.0000	0.0000	0.0000	0.0000
V2META13635_42_Calc_Hmm10_BMGE05	0 All_Taxa	81	0.0897	0.0278	0.0299	0.0340	0.0468	0.0547	0.0593	0.0038	0.0800	0.0643	0.0267	0.0668	0.0523	0.0289	0.0538	0.0463	0.1376	0.0404	0.0408	0.0160	0.3684	0.6316	0.5494	0.4506	0.1237	0.7633	0.1131	0.1505	0.0122	0.0049	0.0074	0.0084	0.0090	0.0072	0.0068	0.0018	0.0093	0.0090	0.0079	0.0083	0.0074	0.0060	0.0081	0.0072	0.0100	0.0084	0.0076	0.0037	0.0188	0.0188	0.0186	0.0186	0.0079	0.0094	0.0058	955.31966	1520	1.00000	0.8152	0.0000	0.0000	0.1848	0.0000	0.0000	0.3193	0.0000	0.0000	0.0000	0.0000
V2META13636_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0939	0.0234	0.0902	0.0600	0.0267	0.0566	0.0319	0.0050	0.0653	0.0365	0.0138	0.0429	0.0771	0.0198	0.0512	0.0290	0.1152	0.0267	0.0874	0.0474	0.4140	0.5860	0.4187	0.5813	0.0684	0.8597	0.0719	0.1385	0.0126	0.0055	0.0071	0.0089	0.0065	0.0062	0.0058	0.0014	0.0092	0.0067	0.0044	0.0048	0.0079	0.0056	0.0086	0.0055	0.0096	0.0084	0.0085	0.0052	0.0157	0.0157	0.0168	0.0168	0.0058	0.0095	0.0065	618.438539999999	1178	1.00000	0.8484	0.0000	0.0000	0.1516	0.0000	0.0000	0.4490	0.0000	0.0000	0.0000	0.0000
V2META13639_42_Calc_Hmm10_BMGE05	0 All_Taxa	78	0.0730	0.0165	0.0558	0.0404	0.0634	0.0790	0.0668	0.0005	0.0219	0.0919	0.0231	0.0534	0.0821	0.0122	0.0626	0.0649	0.0767	0.0351	0.0424	0.0385	0.3167	0.6833	0.5454	0.4546	0.1587	0.7230	0.1183	0.1357	0.0115	0.0027	0.0047	0.0084	0.0074	0.0069	0.0077	0.0006	0.0059	0.0078	0.0076	0.0073	0.0115	0.0040	0.0078	0.0073	0.0078	0.0065	0.0064	0.0061	0.0172	0.0172	0.0148	0.0148	0.0078	0.0130	0.0065	513.70962	1463	1.00000	0.9504	0.0000	0.0000	0.0496	0.0000	0.0000	0.2358	0.0684	0.1453	0.1624	0.1880
V2META13647_42_Calc_Hmm10_BMGE05	0 All_Taxa	79	0.0456	0.0217	0.0587	0.0466	0.0372	0.0385	0.0454	0.0087	0.0600	0.0426	0.0225	0.0539	0.0753	0.0270	0.0527	0.0467	0.1202	0.0305	0.0819	0.0842	0.4158	0.5842	0.4501	0.5499	0.0880	0.8114	0.1006	0.1465	0.0075	0.0057	0.0060	0.0072	0.0065	0.0054	0.0083	0.0021	0.0091	0.0067	0.0053	0.0064	0.0089	0.0071	0.0113	0.0071	0.0118	0.0066	0.0089	0.0091	0.0120	0.0120	0.0129	0.0129	0.0094	0.0132	0.0089	921.80337	1482	1.00000	0.7755	0.0000	0.0000	0.2245	0.0000	0.0000	0.3684	0.0000	0.0000	0.0000	0.0000
V2META13653_42_Calc_Hmm10_BMGE05	0 All_Taxa	85	0.0622	0.0382	0.0658	0.0503	0.0555	0.0572	0.0427	0.0432	0.0674	0.0342	0.0533	0.0499	0.0670	0.0418	0.0586	0.0240	0.0744	0.0150	0.0546	0.0447	0.3910	0.6090	0.4762	0.5238	0.0769	0.8492	0.0739	0.1981	0.0093	0.0073	0.0098	0.0127	0.0116	0.0085	0.0098	0.0058	0.0128	0.0089	0.0087	0.0104	0.0125	0.0073	0.0130	0.0059	0.0146	0.0080	0.0121	0.0092	0.0201	0.0201	0.0187	0.0187	0.0108	0.0157	0.0113	764.761100000002	1596	1.00000	0.8321	0.0000	0.0000	0.1679	0.0000	0.0000	0.2709	0.0000	0.0000	0.0000	0.0000
V2META13654_42_Calc_Hmm10_BMGE05	0 All_Taxa	72	0.0910	0.0048	0.0145	0.0203	0.0216	0.0152	0.1065	0.0022	0.0250	0.1173	0.0259	0.0577	0.0418	0.0145	0.0522	0.1826	0.0928	0.0913	0.0156	0.0072	0.2869	0.7131	0.6568	0.3432	0.2238	0.5359	0.2403	0.1172	0.0099	0.0022	0.0033	0.0043	0.0052	0.0035	0.0086	0.0012	0.0055	0.0144	0.0046	0.0057	0.0059	0.0040	0.0062	0.0094	0.0064	0.0117	0.0029	0.0026	0.0118	0.0118	0.0114	0.0114	0.0119	0.0142	0.0087	1005.08541	1349	1.00000	0.7806	0.0000	0.0000	0.2194	0.0000	0.0000	0.4206	0.0000	0.0000	0.0000	0.0000
V2META13655_42_Calc_Hmm10_BMGE05	0 All_Taxa	68	0.0568	0.0203	0.0769	0.0448	0.0484	0.0254	0.0437	0.0624	0.0600	0.0643	0.0256	0.0691	0.0572	0.0251	0.0589	0.0617	0.0916	0.0328	0.0485	0.0267	0.3705	0.6295	0.4954	0.5046	0.1080	0.7613	0.1307	0.1566	0.0102	0.0051	0.0095	0.0092	0.0066	0.0042	0.0064	0.0056	0.0107	0.0081	0.0081	0.0086	0.0101	0.0048	0.0087	0.0083	0.0116	0.0074	0.0065	0.0071	0.0156	0.0156	0.0144	0.0144	0.0080	0.0109	0.0071	661.66911	1273	1.00000	0.8781	0.0000	0.0000	0.1219	0.0000	0.0000	0.3844	0.0435	0.0507	0.0507	0.0435
V2META13656_42_Calc_Hmm10_BMGE05	0 All_Taxa	71	0.1206	0.0235	0.1547	0.0580	0.0253	0.0164	0.0291	0.0044	0.0680	0.0264	0.0369	0.0419	0.0836	0.0202	0.0541	0.0531	0.1166	0.0121	0.0230	0.0322	0.3879	0.6121	0.3739	0.6261	0.0555	0.8495	0.0950	0.1384	0.0136	0.0048	0.0071	0.0081	0.0071	0.0040	0.0063	0.0022	0.0091	0.0064	0.0067	0.0072	0.0098	0.0041	0.0086	0.0082	0.0116	0.0052	0.0044	0.0040	0.0146	0.0146	0.0156	0.0156	0.0088	0.0124	0.0075	878.281760000001	1330	1.00000	0.7788	0.0000	0.0000	0.2212	0.0000	0.0000	0.4300	0.0000	0.0000	0.0000	0.0000
V2META13657_42_Calc_Hmm10_BMGE05	0 All_Taxa	78	0.0660	0.0144	0.0683	0.0582	0.0338	0.0738	0.0410	0.0243	0.0483	0.0306	0.0213	0.0710	0.0374	0.0197	0.0363	0.0608	0.1469	0.0321	0.0615	0.0541	0.4105	0.5895	0.4838	0.5162	0.0717	0.7965	0.1319	0.1824	0.0101	0.0065	0.0075	0.0129	0.0100	0.0120	0.0072	0.0057	0.0113	0.0083	0.0071	0.0080	0.0080	0.0065	0.0113	0.0109	0.0108	0.0093	0.0087	0.0102	0.0208	0.0208	0.0235	0.0235	0.0114	0.0127	0.0115	846.610239999998	1463	1.00000	0.8585	0.0000	0.0000	0.1415	0.0000	0.0000	0.3097	0.0000	0.0000	0.0000	0.0000
V2META13660_42_Calc_Hmm10_BMGE05	0 All_Taxa	71	0.0665	0.0236	0.0281	0.0449	0.0538	0.0311	0.0555	0.0116	0.0887	0.0592	0.0295	0.0574	0.0692	0.0273	0.0828	0.0595	0.0891	0.0365	0.0662	0.0195	0.3650	0.6350	0.5377	0.4623	0.1147	0.7683	0.1169	0.0869	0.0052	0.0025	0.0038	0.0048	0.0047	0.0027	0.0062	0.0007	0.0052	0.0061	0.0040	0.0046	0.0046	0.0046	0.0052	0.0052	0.0054	0.0038	0.0037	0.0037	0.0098	0.0098	0.0083	0.0083	0.0041	0.0065	0.0044	448.455020000001	1330	1.00000	0.9366	0.0000	0.0000	0.0634	0.0000	0.0000	0.3145	0.0000	0.0000	0.0000	0.0000
V2META13662_42_Calc_Hmm10_BMGE05	0 All_Taxa	65	0.0431	0.0003	0.0366	0.0643	0.0260	0.0358	0.1114	0.0109	0.0353	0.1219	0.0251	0.0719	0.0557	0.0211	0.0285	0.1273	0.0677	0.0452	0.0428	0.0290	0.2472	0.7528	0.6605	0.3395	0.2333	0.5675	0.1992	0.1262	0.0104	0.0004	0.0056	0.0059	0.0054	0.0044	0.0101	0.0015	0.0077	0.0085	0.0053	0.0069	0.0082	0.0043	0.0057	0.0148	0.0068	0.0053	0.0051	0.0041	0.0131	0.0131	0.0155	0.0155	0.0085	0.0176	0.0147	728.07834	1216	1.00000	0.7916	0.0000	0.0000	0.2084	0.0000	0.0000	0.4696	0.0097	0.0291	0.0340	0.0388
V2META13663_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0871	0.0027	0.0728	0.0521	0.0505	0.0253	0.0670	0.0001	0.0479	0.0625	0.0563	0.0557	0.0897	0.0177	0.0797	0.0557	0.0719	0.0245	0.0403	0.0406	0.3759	0.6241	0.4616	0.5384	0.1295	0.7591	0.1114	0.0894	0.0059	0.0020	0.0058	0.0050	0.0055	0.0034	0.0052	0.0001	0.0054	0.0034	0.0047	0.0045	0.0065	0.0028	0.0059	0.0057	0.0057	0.0046	0.0040	0.0028	0.0089	0.0089	0.0126	0.0126	0.0060	0.0093	0.0047	481.84462	1254	1.00000	0.9316	0.0000	0.0000	0.0684	0.0000	0.0000	0.3565	0.0000	0.0000	0.0000	0.0000
V2META13665_42_Calc_Hmm10_BMGE05	0 All_Taxa	74	0.0742	0.0208	0.0780	0.0490	0.0580	0.0272	0.0516	0.0086	0.0554	0.0468	0.0267	0.0733	0.0833	0.0214	0.0654	0.0540	0.1104	0.0330	0.0403	0.0227	0.3483	0.6517	0.4904	0.5096	0.0984	0.7744	0.1273	0.1135	0.0093	0.0031	0.0065	0.0063	0.0078	0.0038	0.0060	0.0014	0.0070	0.0058	0.0047	0.0062	0.0073	0.0029	0.0089	0.0062	0.0063	0.0055	0.0052	0.0035	0.0126	0.0126	0.0140	0.0140	0.0071	0.0110	0.0076	896.975029999999	1387	1.00000	0.8007	0.0000	0.0000	0.1993	0.0000	0.0000	0.3892	0.0000	0.0000	0.0000	0.0000
V2META13666_42_Calc_Hmm10_BMGE05	0 All_Taxa	78	0.0646	0.0150	0.0340	0.0482	0.0467	0.0269	0.0487	0.0239	0.0512	0.0444	0.0344	0.0895	0.0893	0.0112	0.0705	0.0814	0.0871	0.0449	0.0459	0.0423	0.3688	0.6312	0.5079	0.4921	0.0931	0.7360	0.1709	0.1705	0.0095	0.0039	0.0067	0.0096	0.0095	0.0055	0.0083	0.0034	0.0099	0.0085	0.0090	0.0108	0.0112	0.0059	0.0111	0.0138	0.0101	0.0089	0.0084	0.0063	0.0194	0.0194	0.0170	0.0170	0.0088	0.0149	0.0128	789.728040000001	1463	1.00000	0.8311	0.0000	0.0000	0.1689	0.0000	0.0000	0.3317	0.0061	0.0244	0.0244	0.0366
V2META13667_42_Calc_Hmm10_BMGE05	0 All_Taxa	75	0.0858	0.0360	0.1536	0.0425	0.0308	0.0305	0.0151	0.0330	0.0688	0.0480	0.0230	0.0644	0.0628	0.0242	0.0586	0.0346	0.1183	0.0158	0.0442	0.0099	0.3729	0.6271	0.4107	0.5893	0.0631	0.8379	0.0990	0.1787	0.0122	0.0066	0.0117	0.0103	0.0075	0.0078	0.0049	0.0053	0.0119	0.0083	0.0090	0.0098	0.0108	0.0069	0.0118	0.0072	0.0143	0.0074	0.0107	0.0045	0.0167	0.0167	0.0147	0.0147	0.0092	0.0144	0.0104	824.303819999998	1406	1.00000	0.8317	0.0000	0.0000	0.1683	0.0000	0.0000	0.3570	0.0000	0.0000	0.0000	0.0000
V2META13669_42_Calc_Hmm10_BMGE05	0 All_Taxa	76	0.0613	0.0257	0.0377	0.0469	0.0280	0.0531	0.0489	0.0193	0.0624	0.0580	0.0175	0.0569	0.0568	0.0162	0.0475	0.0874	0.1548	0.0360	0.0388	0.0468	0.3860	0.6140	0.5196	0.4804	0.1069	0.7488	0.1443	0.2014	0.0157	0.0061	0.0068	0.0127	0.0082	0.0096	0.0100	0.0047	0.0130	0.0105	0.0062	0.0115	0.0125	0.0061	0.0125	0.0136	0.0147	0.0101	0.0089	0.0082	0.0218	0.0218	0.0223	0.0223	0.0116	0.0184	0.0133	1046.64529	1425	1.00000	0.7070	0.0000	0.0000	0.2930	0.0000	0.0000	0.4461	0.0000	0.0000	0.0000	0.0000
V2META13671_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0737	0.0119	0.1027	0.0511	0.0589	0.0296	0.0312	0.0105	0.0538	0.0521	0.0406	0.0614	0.0918	0.0213	0.0675	0.0055	0.1224	0.0092	0.0279	0.0770	0.4196	0.5804	0.3858	0.6142	0.0833	0.8499	0.0669	0.1892	0.0120	0.0064	0.0109	0.0110	0.0096	0.0107	0.0094	0.0049	0.0136	0.0088	0.0106	0.0084	0.0124	0.0083	0.0129	0.0053	0.0140	0.0052	0.0094	0.0056	0.0195	0.0195	0.0197	0.0197	0.0107	0.0134	0.0102	692.235369999998	1254	1.00000	0.8144	0.0000	0.0000	0.1856	0.0000	0.0000	0.4375	0.0000	0.0000	0.0000	0.0000
V2META13672_42_Calc_Hmm10_BMGE05	0 All_Taxa	89	0.0303	0.0228	0.0450	0.0461	0.0609	0.0267	0.0753	0.0157	0.0609	0.0816	0.0380	0.0447	0.0553	0.0381	0.0505	0.0509	0.1025	0.0283	0.0672	0.0591	0.3633	0.6367	0.5364	0.4636	0.1569	0.7476	0.0955	0.146	0.0091	0.0055	0.0060	0.0074	0.0084	0.0068	0.0090	0.0025	0.0094	0.0084	0.0090	0.0062	0.0081	0.0052	0.0104	0.0066	0.0080	0.0074	0.0074	0.0055	0.0131	0.0131	0.0132	0.0132	0.0099	0.0116	0.0067	766.538870000002	1672	1.00000	0.9032	0.0000	0.0000	0.0968	0.0000	0.0000	0.1713	0.0000	0.0000	0.0000	0.0000
V2META13673_42_Calc_Hmm10_BMGE05	0 All_Taxa	82	0.0864	0.0265	0.0796	0.0375	0.0370	0.0444	0.0294	0.0213	0.0568	0.0098	0.0248	0.0268	0.1069	0.0323	0.0735	0.0244	0.1487	0.0209	0.0614	0.0517	0.4677	0.5323	0.3457	0.6543	0.0392	0.9097	0.0511	0.1977	0.0155	0.0077	0.0093	0.0095	0.0074	0.0096	0.0059	0.0058	0.0120	0.0057	0.0088	0.0095	0.0171	0.0093	0.0147	0.0060	0.0173	0.0065	0.0113	0.0087	0.0258	0.0258	0.0227	0.0227	0.0073	0.0120	0.0106	1017.57789	1539	1.00000	0.7576	0.0000	0.0000	0.2424	0.0000	0.0000	0.3595	0.0000	0.0000	0.0000	0.0000
V2META13674_42_Calc_Hmm10_BMGE05	0 All_Taxa	87	0.0921	0.0158	0.0882	0.0398	0.0240	0.0491	0.0456	0.0089	0.0802	0.0719	0.0251	0.0506	0.0899	0.0289	0.0581	0.0734	0.0720	0.0259	0.0326	0.0278	0.3166	0.6834	0.5053	0.4947	0.1176	0.7584	0.1240	0.1293	0.0103	0.0045	0.0091	0.0066	0.0055	0.0060	0.0073	0.0025	0.0077	0.0087	0.0068	0.0066	0.0079	0.0038	0.0088	0.0067	0.0073	0.0051	0.0055	0.0031	0.0127	0.0127	0.0117	0.0117	0.0055	0.0120	0.0086	671.077980000001	1634	1.00000	0.9305	0.0000	0.0000	0.0695	0.0000	0.0000	0.1654	0.0000	0.0000	0.0000	0.0000
V2META13676_42_Calc_Hmm10_BMGE05	0 All_Taxa	83	0.0604	0.0133	0.0837	0.0328	0.0320	0.0556	0.0707	0.0031	0.0451	0.1032	0.0280	0.0254	0.0811	0.0308	0.0494	0.0648	0.0783	0.0297	0.0815	0.0312	0.3319	0.6681	0.5033	0.4967	0.1739	0.7360	0.0902	0.2103	0.0112	0.0046	0.0094	0.0081	0.0098	0.0091	0.0141	0.0036	0.0110	0.0211	0.0086	0.0103	0.0175	0.0083	0.0140	0.0106	0.0117	0.0092	0.0107	0.0074	0.0199	0.0199	0.0194	0.0194	0.0206	0.0249	0.0114	858.463530000002	1558	1.00000	0.8610	0.0000	0.0000	0.1390	0.0000	0.0000	0.2633	0.0177	0.0442	0.0619	0.1062
V2META13677_42_Calc_Hmm10_BMGE05	0 All_Taxa	77	0.0850	0.0347	0.0890	0.0511	0.0349	0.0173	0.0447	0.0066	0.0724	0.0366	0.0107	0.0724	0.1059	0.0159	0.0594	0.0799	0.0991	0.0226	0.0239	0.0376	0.3223	0.6777	0.4827	0.5173	0.0813	0.7663	0.1524	0.1672	0.0144	0.0059	0.0088	0.0083	0.0077	0.0062	0.0095	0.0016	0.0133	0.0073	0.0060	0.0098	0.0128	0.0051	0.0115	0.0122	0.0099	0.0062	0.0063	0.0046	0.0173	0.0173	0.0217	0.0217	0.0102	0.0152	0.0126	970.151709999999	1444	1.00000	0.8117	0.0000	0.0000	0.1883	0.0000	0.0000	0.3557	0.0000	0.0000	0.0000	0.0000
V2META13679_42_Calc_Hmm10_BMGE05	0 All_Taxa	62	0.0420	0.0470	0.0370	0.0498	0.0423	0.0334	0.0547	0.0152	0.0515	0.0801	0.0181	0.0463	0.0953	0.0313	0.0646	0.0507	0.1081	0.0489	0.0450	0.0386	0.3316	0.6684	0.5362	0.4638	0.1348	0.7681	0.0971	0.0909	0.0045	0.0033	0.0031	0.0050	0.0051	0.0047	0.0048	0.0017	0.0059	0.0061	0.0034	0.0042	0.0074	0.0032	0.0069	0.0035	0.0071	0.0040	0.0044	0.0025	0.0087	0.0087	0.0096	0.0096	0.0056	0.0072	0.0039	631.285479999999	1159	1.00000	0.8970	0.0000	0.0000	0.1030	0.0000	0.0000	0.4266	0.0000	0.0000	0.0000	0.0000
V2META13680_42_Calc_Hmm10_BMGE05	0 All_Taxa	82	0.0449	0.0081	0.0304	0.0518	0.0311	0.0186	0.0675	0.0040	0.0682	0.0801	0.0287	0.0516	0.0613	0.0254	0.0927	0.1002	0.1011	0.0927	0.0285	0.0130	0.3130	0.6870	0.5952	0.4048	0.1476	0.7007	0.1517	0.1547	0.0108	0.0036	0.0074	0.0073	0.0075	0.0033	0.0102	0.0019	0.0102	0.0109	0.0056	0.0061	0.0120	0.0055	0.0103	0.0134	0.0090	0.0097	0.0059	0.0042	0.0177	0.0177	0.0177	0.0177	0.0095	0.0157	0.0123	830.44976	1539	1.00000	0.8490	0.0000	0.0000	0.1510	0.0000	0.0000	0.2823	0.0000	0.0000	0.0000	0.0000
V2META13681_42_Calc_Hmm10_BMGE05	0 All_Taxa	70	0.0850	0.0113	0.0304	0.0394	0.0547	0.0590	0.0586	0.0170	0.0584	0.0376	0.0145	0.0493	0.0669	0.0104	0.0501	0.1062	0.1397	0.0518	0.0339	0.0259	0.3660	0.6340	0.5367	0.4633	0.0961	0.7483	0.1555	0.1772	0.0128	0.0045	0.0067	0.0106	0.0084	0.0103	0.0125	0.0033	0.0113	0.0093	0.0066	0.0092	0.0100	0.0063	0.0100	0.0117	0.0112	0.0106	0.0068	0.0049	0.0204	0.0204	0.0191	0.0191	0.0136	0.0201	0.0124	717.298069999999	1311	1.00000	0.7575	0.0000	0.0000	0.2425	0.0000	0.0000	0.4533	0.0000	0.0000	0.0000	0.0000
V2META13683_42_Calc_Hmm10_BMGE05	0 All_Taxa	78	0.0765	0.0268	0.0509	0.0277	0.0220	0.0406	0.0495	0.0308	0.0590	0.0472	0.0336	0.0419	0.0533	0.0339	0.0470	0.0542	0.2010	0.0350	0.0474	0.0218	0.4581	0.5419	0.4377	0.5623	0.0967	0.8072	0.0961	0.1846	0.0133	0.0059	0.0077	0.0090	0.0087	0.0068	0.0106	0.0050	0.0133	0.0100	0.0083	0.0082	0.0126	0.0075	0.0116	0.0092	0.0153	0.0080	0.0087	0.0049	0.0180	0.0180	0.0167	0.0167	0.0120	0.0157	0.0096	1110.83283	1463	1.00000	0.7029	0.0000	0.0000	0.2971	0.0000	0.0000	0.4348	0.0000	0.0000	0.0000	0.0000
V2META13684_42_Calc_Hmm10_BMGE05	0 All_Taxa	68	0.0583	0.0142	0.0707	0.0622	0.0387	0.0109	0.0642	0.0002	0.0689	0.0556	0.0358	0.0581	0.0812	0.0416	0.0813	0.0501	0.1001	0.0376	0.0371	0.0331	0.3461	0.6539	0.5020	0.4980	0.1198	0.7720	0.1082	0.1794	0.0090	0.0047	0.0085	0.0130	0.0091	0.0046	0.0099	0.0003	0.0111	0.0117	0.0072	0.0097	0.0103	0.0079	0.0103	0.0127	0.0175	0.0083	0.0072	0.0064	0.0220	0.0220	0.0218	0.0218	0.0109	0.0201	0.0164	857.511730000001	1273	1.00000	0.6937	0.0000	0.0000	0.3063	0.0000	0.0000	0.5137	0.0000	0.0000	0.0000	0.0000
V2META13685_42_Calc_Hmm10_BMGE05	0 All_Taxa	79	0.0663	0.0270	0.0458	0.0294	0.0259	0.0577	0.0073	0.0420	0.0771	0.0117	0.0273	0.0196	0.0760	0.0122	0.0892	0.0306	0.1752	0.0222	0.1202	0.0371	0.5573	0.4427	0.3208	0.6792	0.0189	0.9308	0.0502	0.2352	0.0129	0.0091	0.0090	0.0144	0.0072	0.0179	0.0067	0.0080	0.0139	0.0063	0.0109	0.0065	0.0232	0.0058	0.0181	0.0082	0.0237	0.0093	0.0166	0.0075	0.0256	0.0256	0.0215	0.0215	0.0068	0.0119	0.0095	1034.18874	1482	1.00000	0.7261	0.0000	0.0000	0.2739	0.0000	0.0000	0.4086	0.0000	0.0000	0.0000	0.0000
V2META13687_42_Calc_Hmm10_BMGE05	0 All_Taxa	59	0.0333	0.0325	0.0393	0.0401	0.0413	0.0656	0.0435	0.0061	0.0496	0.0546	0.0170	0.0408	0.0912	0.0225	0.0998	0.0487	0.1259	0.0418	0.0615	0.0449	0.3885	0.6115	0.4811	0.5189	0.0981	0.8123	0.0896	0.1536	0.0079	0.0079	0.0073	0.0062	0.0061	0.0094	0.0093	0.0024	0.0084	0.0110	0.0069	0.0040	0.0097	0.0064	0.0116	0.0064	0.0102	0.0069	0.0100	0.0053	0.0210	0.0210	0.0215	0.0215	0.0131	0.0162	0.0064	818.36108	1102	1.00000	0.7497	0.0000	0.0000	0.2503	0.0000	0.0000	0.5440	0.0000	0.0000	0.0000	0.0000
V2META13688_42_Calc_Hmm10_BMGE05	0 All_Taxa	90	0.0670	0.0448	0.0334	0.0474	0.0321	0.0492	0.0872	0.0000	0.0373	0.0983	0.0374	0.0648	0.0649	0.0227	0.0793	0.0315	0.0716	0.0359	0.0401	0.0552	0.3505	0.6495	0.5511	0.4489	0.1855	0.7182	0.0963	0.1269	0.0082	0.0058	0.0036	0.0073	0.0055	0.0065	0.0081	0.0000	0.0070	0.0111	0.0067	0.0043	0.0093	0.0038	0.0081	0.0056	0.0085	0.0062	0.0060	0.0053	0.0134	0.0134	0.0111	0.0111	0.0115	0.0119	0.0063	443.259399999999	1691	1.00000	0.9123	0.0000	0.0000	0.0877	0.0000	0.0000	0.1535	0.0168	0.0391	0.0447	0.0503
V2META13689_42_Calc_Hmm10_BMGE05	0 All_Taxa	93	0.0657	0.0127	0.0597	0.0466	0.0299	0.0376	0.0658	0.0030	0.0565	0.0575	0.0293	0.0632	0.0730	0.0269	0.0615	0.0724	0.0877	0.0452	0.0573	0.0486	0.3530	0.6470	0.5143	0.4857	0.1233	0.7411	0.1356	0.1074	0.0071	0.0030	0.0056	0.0058	0.0047	0.0048	0.0049	0.0013	0.0057	0.0071	0.0046	0.0047	0.0076	0.0034	0.0069	0.0057	0.0068	0.0064	0.0070	0.0041	0.0143	0.0143	0.0134	0.0134	0.0070	0.0102	0.0058	742.87508	1748	1.00000	0.9021	0.0000	0.0000	0.0979	0.0000	0.0000	0.1351	0.0000	0.0000	0.0000	0.0000
V2META13690_42_Calc_Hmm10_BMGE05	0 All_Taxa	81	0.0819	0.0185	0.0659	0.0524	0.0376	0.0283	0.0540	0.0008	0.0616	0.0898	0.0138	0.0616	0.0834	0.0222	0.0456	0.1113	0.0584	0.0358	0.0443	0.0327	0.2775	0.7225	0.5731	0.4269	0.1439	0.6833	0.1729	0.1686	0.0114	0.0040	0.0076	0.0112	0.0064	0.0060	0.0087	0.0012	0.0113	0.0099	0.0067	0.0087	0.0140	0.0057	0.0084	0.0172	0.0091	0.0076	0.0068	0.0067	0.0174	0.0174	0.0121	0.0121	0.0089	0.0221	0.0161	662.838239999999	1520	1.00000	0.8714	0.0000	0.0000	0.1286	0.0000	0.0000	0.2724	0.0081	0.0323	0.0403	0.0565
V2META13697_42_Calc_Hmm10_BMGE05	0 All_Taxa	80	0.0527	0.0212	0.0378	0.0381	0.0259	0.0578	0.0604	0.0103	0.0636	0.0844	0.0350	0.0643	0.0497	0.0160	0.0625	0.1078	0.0814	0.0243	0.0595	0.0472	0.3486	0.6514	0.5639	0.4361	0.1449	0.6831	0.1720	0.2005	0.0108	0.0087	0.0083	0.0117	0.0082	0.0092	0.0082	0.0013	0.0112	0.0105	0.0084	0.0119	0.0141	0.0061	0.0110	0.0134	0.0206	0.0102	0.0102	0.0061	0.0198	0.0198	0.0178	0.0178	0.0115	0.0188	0.0164	746.249099999999	1501	1.00000	0.9245	0.0000	0.0000	0.0755	0.0000	0.0000	0.2375	0.0000	0.0204	0.0102	0.0306
